Source,Target,Weight,Type
宋万,裴宣,6,Undirected
宋万,邹润,12,Undirected
宋万,孙立,6,Undirected
宋万,解宝,8,Undirected
宋万,邹渊,13,Undirected
宋万,解珍,8,Undirected
宋万,杜兴,4,Undirected
宋万,李应,6,Undirected
宋万,呼延灼,7,Undirected
宋万,徐宁,6,Undirected
宋万,李衮,6,Undirected
宋万,孔亮,9,Undirected
宋万,凌振,8,Undirected
宋万,项充,6,Undirected
宋万,樊瑞,5,Undirected
宋万,张青,10,Undirected
宋万,曹正,6,Undirected
宋万,段景住,4,Undirected
宋万,武松,6,Undirected
宋万,汤隆,4,Undirected
宋万,韩滔,6,Undirected
宋万,卢俊义,6,Undirected
宋万,扈三娘,4,Undirected
宋万,燕青,4,Undirected
宋万,梁中书,3,Undirected
宋万,蔡福,5,Undirected
宋万,蔡庆,4,Undirected
宋万,宣赞,4,Undirected
宋万,鲍旭,5,Undirected
宋万,王定六,3,Undirected
宋万,郝思文,4,Undirected
宋万,皇甫端,4,Undirected
宋万,安道全,3,Undirected
宋万,郁保四,4,Undirected
宋万,焦挺,7,Undirected
宋万,魏定国,3,Undirected
宋万,关胜,3,Undirected
宋万,张清,3,Undirected
宋万,董平,4,Undirected
朱贵,杨志,3,Undirected
朱贵,阮小五,10,Undirected
朱贵,吴用,25,Undirected
朱贵,阮小二,10,Undirected
朱贵,阮小七,10,Undirected
朱贵,晁盖,32,Undirected
朱贵,公孙胜,16,Undirected
朱贵,刘唐,23,Undirected
朱贵,雷横,5,Undirected
朱贵,宋江,36,Undirected
朱贵,宋清,10,Undirected
朱贵,朱仝,6,Undirected
朱贵,花荣,14,Undirected
朱贵,秦明,8,Undirected
朱贵,白胜,16,Undirected
朱贵,黄信,13,Undirected
朱贵,王英,6,Undirected
朱贵,燕顺,12,Undirected
朱贵,石勇,14,Undirected
朱贵,郭盛,14,Undirected
朱贵,郑天寿,14,Undirected
朱贵,戴宗,22,Undirected
朱贵,金大坚,11,Undirected
朱贵,李逵,24,Undirected
朱贵,李俊,9,Undirected
朱贵,童猛,10,Undirected
朱贵,张横,9,Undirected
朱贵,穆春,11,Undirected
朱贵,张顺,9,Undirected
朱贵,李立,11,Undirected
朱贵,穆弘,10,Undirected
朱贵,童威,10,Undirected
朱贵,薛永,10,Undirected
朱贵,侯健,13,Undirected
朱贵,陶宗旺,6,Undirected
朱贵,欧鹏,5,Undirected
朱贵,马麟,8,Undirected
朱贵,施恩,4,Undirected
朱贵,朱富,18,Undirected
朱贵,李云,12,Undirected
朱贵,杨林,7,Undirected
朱贵,邓飞,5,Undirected
朱贵,扈三娘,4,Undirected
朱贵,邹润,4,Undirected
朱贵,孟康,6,Undirected
朱贵,杨雄,3,Undirected
朱贵,孙立,5,Undirected
朱贵,解宝,5,Undirected
朱贵,邹渊,4,Undirected
朱贵,石秀,3,Undirected
朱贵,解珍,5,Undirected
朱贵,杜兴,5,Undirected
朱贵,李应,3,Undirected
朱贵,裴宣,6,Undirected
朱贵,凌振,6,Undirected
朱贵,徐宁,5,Undirected
朱贵,汤隆,7,Undirected
朱贵,呼延灼,3,Undirected
朱贵,张青,4,Undirected
朱贵,李衮,5,Undirected
朱贵,孔亮,3,Undirected
朱贵,项充,5,Undirected
朱贵,樊瑞,5,Undirected
朱贵,曹正,3,Undirected
朱贵,段景住,6,Undirected
朱贵,武松,4,Undirected
朱贵,韩滔,3,Undirected
朱贵,鲍旭,4,Undirected
朱贵,王定六,4,Undirected
朱贵,蔡福,4,Undirected
朱贵,皇甫端,4,Undirected
朱贵,安道全,4,Undirected
朱贵,郁保四,5,Undirected
朱贵,魏定国,4,Undirected
朱贵,蔡庆,4,Undirected
朱贵,卢俊义,3,Undirected
朱贵,索超,3,Undirected
朱贵,张清,3,Undirected
杨志,梁中书,27,Undirected
杨志,索超,25,Undirected
杨志,曹正,20,Undirected
杨志,张青,11,Undirected
杨志,武松,26,Undirected
杨志,宋江,39,Undirected
杨志,施恩,10,Undirected
杨志,呼延灼,23,Undirected
杨志,孔亮,10,Undirected
杨志,李俊,6,Undirected
杨志,张横,5,Undirected
杨志,凌振,4,Undirected
杨志,杨雄,16,Undirected
杨志,吴用,22,Undirected
杨志,孙立,16,Undirected
杨志,解宝,14,Undirected
杨志,杨林,8,Undirected
杨志,花荣,18,Undirected
杨志,欧鹏,16,Undirected
杨志,公孙胜,10,Undirected
杨志,燕顺,7,Undirected
杨志,李立,7,Undirected
杨志,朱仝,19,Undirected
杨志,解珍,14,Undirected
杨志,晁盖,5,Undirected
杨志,穆弘,11,Undirected
杨志,秦明,23,Undirected
杨志,郭盛,7,Undirected
杨志,裴宣,5,Undirected
杨志,戴宗,9,Undirected
杨志,石秀,15,Undirected
杨志,张顺,4,Undirected
杨志,李应,6,Undirected
杨志,徐宁,12,Undirected
杨志,阮小五,3,Undirected
杨志,白胜,4,Undirected
杨志,邹润,8,Undirected
杨志,童猛,4,Undirected
杨志,黄信,16,Undirected
杨志,陶宗旺,3,Undirected
杨志,李衮,11,Undirected
杨志,李云,4,Undirected
杨志,邓飞,15,Undirected
杨志,朱富,3,Undirected
杨志,阮小七,4,Undirected
杨志,穆春,6,Undirected
杨志,李逵,16,Undirected
杨志,邹渊,8,Undirected
杨志,项充,11,Undirected
杨志,雷横,13,Undirected
杨志,樊瑞,8,Undirected
杨志,杜兴,3,Undirected
杨志,石勇,4,Undirected
杨志,童威,4,Undirected
杨志,马麟,8,Undirected
杨志,汤隆,3,Undirected
杨志,刘唐,8,Undirected
杨志,韩滔,10,Undirected
杨志,薛永,5,Undirected
杨志,阮小二,3,Undirected
杨志,郑天寿,6,Undirected
杨志,卢俊义,25,Undirected
杨志,宣赞,12,Undirected
杨志,关胜,15,Undirected
杨志,郝思文,12,Undirected
杨志,安道全,3,Undirected
杨志,焦挺,6,Undirected
杨志,鲍旭,9,Undirected
杨志,魏定国,9,Undirected
杨志,史文恭,3,Undirected
杨志,燕青,7,Undirected
杨志,张清,7,Undirected
杨志,董平,11,Undirected
杨志,田虎,3,Undirected
杨志,耿恭,4,Undirected
杨志,孙安,9,Undirected
杨志,乔道清,3,Undirected
杨志,马灵,5,Undirected
梁中书,蔡京,17,Undirected
梁中书,索超,13,Undirected
梁中书,晁盖,5,Undirected
梁中书,刘唐,5,Undirected
梁中书,雷横,3,Undirected
梁中书,吴用,11,Undirected
梁中书,何涛,3,Undirected
梁中书,宋江,13,Undirected
梁中书,卢俊义,10,Undirected
梁中书,李固,4,Undirected
梁中书,燕青,5,Undirected
梁中书,蔡福,7,Undirected
梁中书,蔡庆,4,Undirected
梁中书,石秀,7,Undirected
梁中书,戴宗,3,Undirected
梁中书,杨雄,4,Undirected
梁中书,李逵,3,Undirected
梁中书,凌振,3,Undirected
梁中书,花荣,3,Undirected
梁中书,呼延灼,3,Undirected
梁中书,关胜,6,Undirected
梁中书,宣赞,3,Undirected
梁中书,郝思文,3,Undirected
梁中书,邹润,3,Undirected
梁中书,邹渊,3,Undirected
蔡京,晁盖,10,Undirected
蔡京,刘唐,3,Undirected
蔡京,吴用,19,Undirected
蔡京,阮小七,3,Undirected
蔡京,何涛,5,Undirected
蔡京,宋江,43,Undirected
蔡京,公孙胜,4,Undirected
蔡京,戴宗,10,Undirected
蔡京,金大坚,7,Undirected
蔡京,武松,3,Undirected
蔡京,卢俊义,13,Undirected
蔡京,李逵,5,Undirected
蔡京,石秀,5,Undirected
蔡京,索超,3,Undirected
蔡京,童贯,29,Undirected
蔡京,宣赞,4,Undirected
蔡京,关胜,7,Undirected
蔡京,郝思文,3,Undirected
蔡京,杨戬,18,Undirected
蔡京,宿元景,8,Undirected
蔡京,褚坚,3,Undirected
蔡京,田虎,3,Undirected
蔡京,王庆,7,Undirected
蔡京,皇甫端,3,Undirected
索超,卢俊义,21,Undirected
索超,宋江,43,Undirected
索超,解珍,12,Undirected
索超,解宝,12,Undirected
索超,李逵,15,Undirected
索超,孔亮,5,Undirected
索超,扈三娘,5,Undirected
索超,吴用,25,Undirected
索超,韩滔,10,Undirected
索超,秦明,21,Undirected
索超,石秀,11,Undirected
索超,凌振,7,Undirected
索超,戴宗,9,Undirected
索超,关胜,20,Undirected
索超,花荣,17,Undirected
索超,呼延灼,18,Undirected
索超,郭盛,6,Undirected
索超,宣赞,10,Undirected
索超,郝思文,10,Undirected
索超,李俊,7,Undirected
索超,张顺,7,Undirected
索超,白胜,3,Undirected
索超,童猛,5,Undirected
索超,李衮,11,Undirected
索超,施恩,4,Undirected
索超,邓飞,10,Undirected
索超,杨林,8,Undirected
索超,欧鹏,8,Undirected
索超,项充,11,Undirected
索超,樊瑞,11,Undirected
索超,雷横,11,Undirected
索超,公孙胜,7,Undirected
索超,朱仝,19,Undirected
索超,童威,5,Undirected
索超,马麟,11,Undirected
索超,魏定国,14,Undirected
索超,燕青,7,Undirected
索超,张清,27,Undirected
索超,董平,23,Undirected
索超,阮小五,4,Undirected
索超,张横,4,Undirected
索超,阮小七,4,Undirected
索超,杨雄,9,Undirected
索超,穆弘,12,Undirected
索超,武松,11,Undirected
索超,李应,5,Undirected
索超,徐宁,29,Undirected
索超,刘唐,11,Undirected
索超,阮小二,4,Undirected
索超,黄信,9,Undirected
索超,孙立,15,Undirected
索超,皇甫端,5,Undirected
索超,安道全,7,Undirected
索超,裴宣,4,Undirected
索超,燕顺,11,Undirected
索超,邹润,3,Undirected
索超,宋清,3,Undirected
索超,李云,6,Undirected
索超,邹渊,3,Undirected
索超,郁保四,4,Undirected
索超,薛永,3,Undirected
索超,蔡庆,4,Undirected
索超,蔡福,4,Undirected
索超,汤隆,12,Undirected
索超,金大坚,3,Undirected
索超,孟康,3,Undirected
索超,鲍旭,9,Undirected
索超,王定六,4,Undirected
索超,侯健,3,Undirected
索超,张青,3,Undirected
索超,段景住,3,Undirected
索超,焦挺,3,Undirected
索超,王英,6,Undirected
索超,田虎,5,Undirected
索超,耿恭,6,Undirected
索超,唐斌,7,Undirected
索超,文仲容,5,Undirected
索超,乔道清,5,Undirected
索超,孙安,3,Undirected
索超,叶清,3,Undirected
卢俊义,吴用,84,Undirected
卢俊义,宋江,177,Undirected
卢俊义,李逵,38,Undirected
卢俊义,李固,22,Undirected
卢俊义,燕青,41,Undirected
卢俊义,李应,15,Undirected
卢俊义,刘唐,15,Undirected
卢俊义,穆弘,19,Undirected
卢俊义,武松,19,Undirected
卢俊义,雷横,11,Undirected
卢俊义,徐宁,14,Undirected
卢俊义,朱仝,24,Undirected
卢俊义,花荣,31,Undirected
卢俊义,呼延灼,31,Undirected
卢俊义,秦明,23,Undirected
卢俊义,公孙胜,35,Undirected
卢俊义,阮小五,6,Undirected
卢俊义,李俊,18,Undirected
卢俊义,阮小二,6,Undirected
卢俊义,张顺,13,Undirected
卢俊义,阮小七,11,Undirected
卢俊义,戴宗,27,Undirected
卢俊义,蔡福,12,Undirected
卢俊义,蔡庆,11,Undirected
卢俊义,石秀,28,Undirected
卢俊义,杨雄,18,Undirected
卢俊义,裴宣,14,Undirected
卢俊义,童贯,8,Undirected
卢俊义,宣赞,13,Undirected
卢俊义,关胜,36,Undirected
卢俊义,邹润,15,Undirected
卢俊义,孔亮,8,Undirected
卢俊义,凌振,9,Undirected
卢俊义,扈三娘,4,Undirected
卢俊义,解宝,21,Undirected
卢俊义,邹渊,14,Undirected
卢俊义,张青,8,Undirected
卢俊义,解珍,21,Undirected
卢俊义,薛永,7,Undirected
卢俊义,李衮,17,Undirected
卢俊义,邓飞,16,Undirected
卢俊义,项充,17,Undirected
卢俊义,樊瑞,14,Undirected
卢俊义,晁盖,8,Undirected
卢俊义,史文恭,3,Undirected
卢俊义,马麟,10,Undirected
卢俊义,郭盛,8,Undirected
卢俊义,白胜,10,Undirected
卢俊义,童猛,11,Undirected
卢俊义,施恩,6,Undirected
卢俊义,杨林,14,Undirected
卢俊义,欧鹏,17,Undirected
卢俊义,郝思文,12,Undirected
卢俊义,童威,11,Undirected
卢俊义,魏定国,13,Undirected
卢俊义,张清,25,Undirected
卢俊义,李立,7,Undirected
卢俊义,孙立,16,Undirected
卢俊义,黄信,14,Undirected
卢俊义,张横,9,Undirected
卢俊义,董平,22,Undirected
卢俊义,皇甫端,8,Undirected
卢俊义,安道全,8,Undirected
卢俊义,韩滔,11,Undirected
卢俊义,侯健,3,Undirected
卢俊义,金大坚,7,Undirected
卢俊义,鲍旭,15,Undirected
卢俊义,宿元景,13,Undirected
卢俊义,杨戬,4,Undirected
卢俊义,宋清,5,Undirected
卢俊义,王定六,4,Undirected
卢俊义,孟康,3,Undirected
卢俊义,石勇,8,Undirected
卢俊义,曹正,4,Undirected
卢俊义,陶宗旺,3,Undirected
卢俊义,李云,6,Undirected
卢俊义,杜兴,7,Undirected
卢俊义,郁保四,4,Undirected
卢俊义,朱富,4,Undirected
卢俊义,燕顺,7,Undirected
卢俊义,汤隆,10,Undirected
卢俊义,郑天寿,4,Undirected
卢俊义,穆春,8,Undirected
卢俊义,段景住,5,Undirected
卢俊义,焦挺,6,Undirected
卢俊义,叶清,6,Undirected
卢俊义,田虎,14,Undirected
卢俊义,耿恭,9,Undirected
卢俊义,唐斌,4,Undirected
卢俊义,孙安,7,Undirected
卢俊义,乔道清,10,Undirected
卢俊义,文仲容,3,Undirected
卢俊义,马灵,11,Undirected
卢俊义,王庆,6,Undirected
卢俊义,方腊,16,Undirected
卢俊义,方天定,3,Undirected
卢俊义,庞万春,4,Undirected
朱仝,雷横,49,Undirected
朱仝,晁盖,19,Undirected
朱仝,公孙胜,19,Undirected
朱仝,宋江,78,Undirected
朱仝,宋清,9,Undirected
朱仝,吴用,53,Undirected
朱仝,刘唐,15,Undirected
朱仝,阎婆,3,Undirected
朱仝,花荣,47,Undirected
朱仝,孔亮,8,Undirected
朱仝,王英,7,Undirected
朱仝,李逵,35,Undirected
朱仝,白胜,4,Undirected
朱仝,李俊,20,Undirected
朱仝,邓飞,14,Undirected
朱仝,戴宗,20,Undirected
朱仝,杨雄,18,Undirected
朱仝,孙立,29,Undirected
朱仝,杨林,13,Undirected
朱仝,欧鹏,16,Undirected
朱仝,石秀,15,Undirected
朱仝,张顺,13,Undirected
朱仝,秦明,35,Undirected
朱仝,马麟,24,Undirected
朱仝,郭盛,17,Undirected
朱仝,黄信,17,Undirected
朱仝,张横,10,Undirected
朱仝,扈三娘,6,Undirected
朱仝,呼延灼,26,Undirected
朱仝,穆弘,22,Undirected
朱仝,韩滔,10,Undirected
朱仝,凌振,12,Undirected
朱仝,阮小二,5,Undirected
朱仝,邹润,6,Undirected
朱仝,童猛,9,Undirected
朱仝,陶宗旺,3,Undirected
朱仝,李云,6,Undirected
朱仝,孟康,5,Undirected
朱仝,穆春,5,Undirected
朱仝,解宝,17,Undirected
朱仝,邹渊,5,Undirected
朱仝,燕顺,19,Undirected
朱仝,解珍,17,Undirected
朱仝,杜兴,7,Undirected
朱仝,童威,9,Undirected
朱仝,李应,22,Undirected
朱仝,徐宁,26,Undirected
朱仝,汤隆,7,Undirected
朱仝,薛永,6,Undirected
朱仝,郑天寿,5,Undirected
朱仝,李立,4,Undirected
朱仝,武松,30,Undirected
朱仝,裴宣,8,Undirected
朱仝,施恩,7,Undirected
朱仝,张青,6,Undirected
朱仝,曹正,3,Undirected
朱仝,李衮,20,Undirected
朱仝,项充,20,Undirected
朱仝,阮小五,5,Undirected
朱仝,阮小七,10,Undirected
朱仝,侯健,3,Undirected
朱仝,樊瑞,18,Undirected
朱仝,段景住,3,Undirected
朱仝,石勇,3,Undirected
朱仝,金大坚,3,Undirected
朱仝,史文恭,3,Undirected
朱仝,燕青,12,Undirected
朱仝,郁保四,4,Undirected
朱仝,宣赞,8,Undirected
朱仝,关胜,26,Undirected
朱仝,郝思文,8,Undirected
朱仝,魏定国,10,Undirected
朱仝,张清,14,Undirected
朱仝,董平,13,Undirected
朱仝,皇甫端,4,Undirected
朱仝,安道全,4,Undirected
朱仝,蔡庆,5,Undirected
朱仝,蔡福,4,Undirected
朱仝,鲍旭,12,Undirected
朱仝,焦挺,3,Undirected
朱仝,田虎,6,Undirected
朱仝,唐斌,3,Undirected
朱仝,邓元觉,3,Undirected
朱仝,方腊,5,Undirected
雷横,晁盖,30,Undirected
雷横,刘唐,17,Undirected
雷横,吴用,30,Undirected
雷横,公孙胜,16,Undirected
雷横,宋江,36,Undirected
雷横,宋清,6,Undirected
雷横,花荣,14,Undirected
雷横,孔亮,6,Undirected
雷横,王英,4,Undirected
雷横,白秀英,5,Undirected
雷横,李逵,16,Undirected
雷横,白胜,6,Undirected
雷横,李俊,10,Undirected
雷横,邓飞,13,Undirected
雷横,戴宗,8,Undirected
雷横,杨雄,13,Undirected
雷横,孙立,12,Undirected
雷横,杨林,12,Undirected
雷横,欧鹏,13,Undirected
雷横,石秀,12,Undirected
雷横,张顺,11,Undirected
雷横,秦明,21,Undirected
雷横,马麟,10,Undirected
雷横,郭盛,9,Undirected
雷横,汤隆,7,Undirected
雷横,黄信,13,Undirected
雷横,张横,8,Undirected
雷横,扈三娘,3,Undirected
雷横,呼延灼,14,Undirected
雷横,穆弘,9,Undirected
雷横,韩滔,11,Undirected
雷横,石勇,7,Undirected
雷横,凌振,7,Undirected
雷横,阮小二,5,Undirected
雷横,薛永,7,Undirected
雷横,李云,4,Undirected
雷横,徐宁,10,Undirected
雷横,阮小五,4,Undirected
雷横,邹润,7,Undirected
雷横,童猛,4,Undirected
雷横,陶宗旺,4,Undirected
雷横,李衮,11,Undirected
雷横,施恩,8,Undirected
雷横,朱富,4,Undirected
雷横,阮小七,3,Undirected
雷横,穆春,8,Undirected
雷横,解宝,7,Undirected
雷横,邹渊,7,Undirected
雷横,项充,11,Undirected
雷横,樊瑞,10,Undirected
雷横,燕顺,6,Undirected
雷横,张青,7,Undirected
雷横,曹正,5,Undirected
雷横,李立,6,Undirected
雷横,解珍,7,Undirected
雷横,武松,9,Undirected
雷横,杜兴,3,Undirected
雷横,童威,4,Undirected
雷横,李应,6,Undirected
雷横,郑天寿,8,Undirected
雷横,裴宣,4,Undirected
雷横,宣赞,9,Undirected
雷横,关胜,11,Undirected
雷横,郝思文,9,Undirected
雷横,安道全,3,Undirected
雷横,燕青,6,Undirected
雷横,魏定国,6,Undirected
雷横,张清,10,Undirected
雷横,董平,9,Undirected
雷横,蔡庆,3,Undirected
雷横,鲍旭,4,Undirected
雷横,焦挺,7,Undirected
晁盖,刘唐,51,Undirected
晁盖,吴用,84,Undirected
晁盖,阮小五,20,Undirected
晁盖,阮小二,19,Undirected
晁盖,阮小七,20,Undirected
晁盖,公孙胜,41,Undirected
晁盖,白胜,27,Undirected
晁盖,何涛,9,Undirected
晁盖,宋江,102,Undirected
晁盖,宋清,7,Undirected
晁盖,阎婆,6,Undirected
晁盖,阎婆惜,4,Undirected
晁盖,燕顺,15,Undirected
晁盖,郑天寿,14,Undirected
晁盖,花荣,30,Undirected
晁盖,武松,7,Undirected
晁盖,黄信,18,Undirected
晁盖,秦明,17,Undirected
晁盖,郭盛,20,Undirected
晁盖,王英,3,Undirected
晁盖,石勇,17,Undirected
晁盖,戴宗,37,Undirected
晁盖,金大坚,8,Undirected
晁盖,李逵,34,Undirected
晁盖,李立,10,Undirected
晁盖,穆春,9,Undirected
晁盖,李俊,18,Undirected
晁盖,童猛,10,Undirected
晁盖,薛永,11,Undirected
晁盖,穆弘,15,Undirected
晁盖,张横,15,Undirected
晁盖,张顺,17,Undirected
晁盖,童威,10,Undirected
晁盖,黄文炳,6,Undirected
晁盖,侯健,10,Undirected
晁盖,陶宗旺,5,Undirected
晁盖,欧鹏,13,Undirected
晁盖,马麟,10,Undirected
晁盖,施恩,3,Undirected
晁盖,朱富,4,Undirected
晁盖,李云,5,Undirected
晁盖,李应,6,Undirected
晁盖,杨雄,11,Undirected
晁盖,杨林,14,Undirected
晁盖,石秀,12,Undirected
晁盖,裴宣,9,Undirected
晁盖,孟康,3,Undirected
晁盖,邓飞,9,Undirected
晁盖,邹润,4,Undirected
晁盖,扈三娘,3,Undirected
晁盖,孙立,9,Undirected
晁盖,解宝,7,Undirected
晁盖,邹渊,4,Undirected
晁盖,解珍,7,Undirected
晁盖,杜兴,3,Undirected
晁盖,汤隆,4,Undirected
晁盖,呼延灼,15,Undirected
晁盖,韩滔,4,Undirected
晁盖,凌振,7,Undirected
晁盖,徐宁,6,Undirected
晁盖,孔亮,5,Undirected
晁盖,李衮,4,Undirected
晁盖,段景住,3,Undirected
晁盖,项充,4,Undirected
晁盖,樊瑞,4,Undirected
晁盖,史文恭,8,Undirected
晁盖,关胜,4,Undirected
晁盖,燕青,3,Undirected
刘唐,吴用,52,Undirected
刘唐,公孙胜,32,Undirected
刘唐,阮小五,18,Undirected
刘唐,白胜,21,Undirected
刘唐,阮小二,18,Undirected
刘唐,阮小七,18,Undirected
刘唐,宋江,61,Undirected
刘唐,宋清,7,Undirected
刘唐,阎婆,4,Undirected
刘唐,燕顺,19,Undirected
刘唐,黄信,19,Undirected
刘唐,花荣,27,Undirected
刘唐,郑天寿,14,Undirected
刘唐,秦明,18,Undirected
刘唐,王英,8,Undirected
刘唐,石勇,15,Undirected
刘唐,郭盛,19,Undirected
刘唐,戴宗,22,Undirected
刘唐,李俊,14,Undirected
刘唐,童猛,10,Undirected
刘唐,张横,14,Undirected
刘唐,穆春,11,Undirected
刘唐,李逵,29,Undirected
刘唐,张顺,16,Undirected
刘唐,李立,10,Undirected
刘唐,穆弘,24,Undirected
刘唐,童威,11,Undirected
刘唐,薛永,10,Undirected
刘唐,侯健,9,Undirected
刘唐,陶宗旺,6,Undirected
刘唐,欧鹏,12,Undirected
刘唐,马麟,10,Undirected
刘唐,金大坚,7,Undirected
刘唐,施恩,4,Undirected
刘唐,孟康,7,Undirected
刘唐,邓飞,10,Undirected
刘唐,杨雄,19,Undirected
刘唐,杨林,7,Undirected
刘唐,石秀,14,Undirected
刘唐,裴宣,8,Undirected
刘唐,邹润,11,Undirected
刘唐,李云,7,Undirected
刘唐,朱富,3,Undirected
刘唐,孙立,10,Undirected
刘唐,解宝,17,Undirected
刘唐,邹渊,11,Undirected
刘唐,解珍,17,Undirected
刘唐,杜兴,4,Undirected
刘唐,李应,10,Undirected
刘唐,凌振,14,Undirected
刘唐,徐宁,13,Undirected
刘唐,汤隆,8,Undirected
刘唐,韩滔,8,Undirected
刘唐,呼延灼,12,Undirected
刘唐,李衮,16,Undirected
刘唐,孔亮,9,Undirected
刘唐,项充,17,Undirected
刘唐,樊瑞,9,Undirected
刘唐,张青,11,Undirected
刘唐,段景住,7,Undirected
刘唐,武松,22,Undirected
刘唐,宣赞,6,Undirected
刘唐,关胜,7,Undirected
刘唐,扈三娘,7,Undirected
刘唐,燕青,10,Undirected
刘唐,蔡福,5,Undirected
刘唐,蔡庆,6,Undirected
刘唐,王定六,5,Undirected
刘唐,郁保四,6,Undirected
刘唐,张清,14,Undirected
刘唐,董平,8,Undirected
刘唐,郝思文,5,Undirected
刘唐,皇甫端,4,Undirected
刘唐,安道全,4,Undirected
刘唐,魏定国,8,Undirected
刘唐,鲍旭,12,Undirected
刘唐,焦挺,4,Undirected
刘唐,耿恭,4,Undirected
刘唐,唐斌,3,Undirected
吴用,阮小五,28,Undirected
吴用,阮小二,30,Undirected
吴用,阮小七,37,Undirected
吴用,公孙胜,83,Undirected
吴用,白胜,24,Undirected
吴用,宋江,312,Undirected
吴用,李逵,86,Undirected
吴用,宋清,13,Undirected
吴用,黄信,25,Undirected
吴用,花荣,73,Undirected
吴用,王英,15,Undirected
吴用,燕顺,23,Undirected
吴用,秦明,46,Undirected
吴用,石勇,19,Undirected
吴用,郭盛,31,Undirected
吴用,郑天寿,13,Undirected
吴用,戴宗,79,Undirected
吴用,金大坚,16,Undirected
吴用,李俊,42,Undirected
吴用,童猛,16,Undirected
吴用,陶宗旺,9,Undirected
吴用,张横,22,Undirected
吴用,穆春,12,Undirected
吴用,侯健,10,Undirected
吴用,欧鹏,21,Undirected
吴用,张顺,36,Undirected
吴用,李立,11,Undirected
吴用,穆弘,23,Undirected
吴用,童威,16,Undirected
吴用,马麟,29,Undirected
吴用,薛永,12,Undirected
吴用,李云,18,Undirected
吴用,朱富,5,Undirected
吴用,李应,26,Undirected
吴用,杨雄,25,Undirected
吴用,杨林,27,Undirected
吴用,裴宣,23,Undirected
吴用,石秀,40,Undirected
吴用,孟康,11,Undirected
吴用,邓飞,22,Undirected
吴用,栾廷玉,4,Undirected
吴用,孙立,34,Undirected
吴用,邹渊,13,Undirected
吴用,邹润,13,Undirected
吴用,解珍,36,Undirected
吴用,解宝,36,Undirected
吴用,扈三娘,15,Undirected
吴用,杜兴,12,Undirected
吴用,汤隆,18,Undirected
吴用,呼延灼,45,Undirected
吴用,韩滔,12,Undirected
吴用,凌振,26,Undirected
吴用,徐宁,39,Undirected
吴用,孔亮,10,Undirected
吴用,武松,41,Undirected
吴用,宿元景,18,Undirected
吴用,李衮,31,Undirected
吴用,项充,31,Undirected
吴用,史文恭,12,Undirected
吴用,施恩,7,Undirected
吴用,樊瑞,26,Undirected
吴用,张青,10,Undirected
吴用,曹正,5,Undirected
吴用,段景住,14,Undirected
吴用,李固,9,Undirected
吴用,燕青,29,Undirected
吴用,关胜,50,Undirected
吴用,宣赞,15,Undirected
吴用,郝思文,16,Undirected
吴用,安道全,15,Undirected
吴用,王定六,8,Undirected
吴用,蔡福,10,Undirected
吴用,蔡庆,10,Undirected
吴用,魏定国,18,Undirected
吴用,郁保四,15,Undirected
吴用,焦挺,6,Undirected
吴用,鲍旭,21,Undirected
吴用,张清,33,Undirected
吴用,皇甫端,7,Undirected
吴用,董平,19,Undirected
吴用,童贯,9,Undirected
吴用,王焕,3,Undirected
吴用,杨戬,3,Undirected
吴用,叶清,5,Undirected
吴用,田虎,14,Undirected
吴用,钮文忠,4,Undirected
吴用,耿恭,7,Undirected
吴用,唐斌,5,Undirected
吴用,乔道清,10,Undirected
吴用,邬梨,3,Undirected
吴用,马灵,8,Undirected
吴用,孙安,10,Undirected
吴用,王庆,6,Undirected
吴用,萧嘉穗,4,Undirected
吴用,方腊,18,Undirected
吴用,方天定,4,Undirected
吴用,邓元觉,4,Undirected
阮小五,阮小二,47,Undirected
阮小五,阮小七,44,Undirected
阮小五,白胜,10,Undirected
阮小五,公孙胜,14,Undirected
阮小五,宋江,21,Undirected
阮小五,何涛,5,Undirected
阮小五,黄信,8,Undirected
阮小五,花荣,10,Undirected
阮小五,燕顺,11,Undirected
阮小五,秦明,7,Undirected
阮小五,石勇,7,Undirected
阮小五,郭盛,9,Undirected
阮小五,郑天寿,6,Undirected
阮小五,戴宗,11,Undirected
阮小五,李俊,18,Undirected
阮小五,童猛,13,Undirected
阮小五,张横,12,Undirected
阮小五,穆春,4,Undirected
阮小五,李逵,7,Undirected
阮小五,张顺,13,Undirected
阮小五,李立,5,Undirected
阮小五,穆弘,8,Undirected
阮小五,童威,12,Undirected
阮小五,薛永,4,Undirected
阮小五,侯健,3,Undirected
阮小五,欧鹏,5,Undirected
阮小五,马麟,5,Undirected
阮小五,邓飞,3,Undirected
阮小五,杨雄,4,Undirected
阮小五,孙立,4,Undirected
阮小五,石秀,7,Undirected
阮小五,呼延灼,6,Undirected
阮小五,徐宁,6,Undirected
阮小五,李衮,3,Undirected
阮小五,孔亮,3,Undirected
阮小五,孟康,7,Undirected
阮小五,解宝,5,Undirected
阮小五,项充,3,Undirected
阮小五,樊瑞,4,Undirected
阮小五,解珍,5,Undirected
阮小五,武松,4,Undirected
阮小五,杜兴,3,Undirected
阮小五,李应,5,Undirected
阮小五,韩滔,3,Undirected
阮小五,裴宣,3,Undirected
阮小五,关胜,5,Undirected
阮小五,郁保四,3,Undirected
阮小五,张清,4,Undirected
阮小五,董平,4,Undirected
